date,portfolio_value
2021-02-24,10007.700760253912
2021-02-25,10007.700760253912
2021-02-26,10007.582294151312
2021-03-01,10013.837026107794
2021-03-02,10013.837026107794
2021-03-03,10013.837026107794
2021-03-04,10013.837026107794
2021-03-05,10013.718403671272
2021-03-08,10008.77497563172
2021-03-09,10013.277693061835
2021-03-10,10013.160477462774
2021-03-11,10014.975699440009
2021-03-12,10014.857458030707
2021-03-15,10017.74926558686
2021-03-16,10019.29285994721
2021-03-17,10018.50152388764
2021-03-18,10014.368978416449
2021-03-19,10013.724210914617
2021-03-22,10013.724210914617
2021-03-23,10013.724210914617
2021-03-24,10013.606887840277
2021-03-25,10014.095352195745
2021-03-26,10014.70106508637
2021-03-29,10014.876922630316
2021-03-30,10013.30411197663
2021-03-31,10013.30411197663
2021-04-01,10013.183945953375
2021-04-05,10016.01711398316
2021-04-06,10016.319985687262
2021-04-07,10017.84609457398
2021-04-08,10017.84609457398
2021-04-09,10017.84609457398
2021-04-12,10017.84609457398
2021-04-13,10017.84609457398
2021-04-14,10017.84609457398
2021-04-15,10017.84609457398
2021-04-16,10017.84609457398
2021-04-19,10017.84609457398
2021-04-20,10017.84609457398
2021-04-21,10017.715670486456
2021-04-22,10016.191622634893
2021-04-23,10018.516787429815
2021-04-26,10018.907565017706
2021-04-27,10018.453868484503
2021-04-28,10018.453868484503
2021-04-29,10018.453868484503
2021-04-30,10018.453868484503
2021-05-03,10018.453868484503
2021-05-04,10018.328964202887
2021-05-05,10018.448063110358
2021-05-06,10018.448063110358
2021-05-07,10018.448063110358
2021-05-10,10018.448063110358
2021-05-11,10018.324845184332
2021-05-12,10015.25196920777
2021-05-13,10017.282640548712
2021-05-14,10017.282640548712
2021-05-17,10017.159070320136
2021-05-18,10015.647241302497
2021-05-19,10015.647241302497
2021-05-20,10015.647241302497
2021-05-21,10015.524493118293
2021-05-24,10017.034388000495
2021-05-25,10016.910201240546
2021-05-26,10016.861258674628
2021-05-27,10015.202226928717
2021-05-28,10015.202226928717
2021-06-01,10015.202226928717
2021-06-02,10015.079840835577
2021-06-03,10013.471446815496
2021-06-04,10013.471446815496
2021-06-07,10013.471446815496
2021-06-08,10013.471446815496
2021-06-09,10013.347034996039
2021-06-10,10012.348843162543
2021-06-11,10013.5623517685
2021-06-14,10016.497718521125
2021-06-15,10016.497718521125
2021-06-16,10016.37035125733
2021-06-17,10017.846298507697
2021-06-18,10017.846298507697
2021-06-21,10017.846298507697
2021-06-22,10017.846298507697
2021-06-23,10017.846298507697
2021-06-24,10017.846298507697
2021-06-25,10017.846298507697
2021-06-28,10017.714400238043
2021-06-29,10019.23121542359
2021-06-30,10019.71376091004
2021-07-01,10019.579425872807
2021-07-02,10022.211917938237
2021-07-06,10024.22783285523
2021-07-07,10026.723362030034
2021-07-08,10025.28162516785
2021-07-09,10025.28162516785
2021-07-12,10025.28162516785
2021-07-13,10025.28162516785
2021-07-14,10025.135664138797
2021-07-15,10024.479978713993
2021-07-16,10022.291415328982
2021-07-19,10022.152011077884
2021-07-20,10025.629881317142
2021-07-21,10025.629881317142
2021-07-22,10025.629881317142
2021-07-23,10025.629881317142
2021-07-26,10025.4840769043
2021-07-27,10023.167929138188
2021-07-28,10023.0260489502
2021-07-29,10023.671907714848
2021-07-30,10023.744498367314
2021-08-02,10023.744498367314
2021-08-03,10023.744498367314
2021-08-04,10023.744498367314
2021-08-05,10023.744498367314
2021-08-06,10023.744498367314
2021-08-09,10023.60131771851
2021-08-10,10022.978392684941
2021-08-11,10022.978392684941
2021-08-12,10022.978392684941
2021-08-13,10022.832261947637
2021-08-16,10024.811983016973
2021-08-17,10023.900499252324
2021-08-18,10020.146806625371
2021-08-19,10020.480028060918
2021-08-20,10021.940370468144
2021-08-23,10023.430070785527
2021-08-24,10023.195219390875
2021-08-25,10023.195219390875
2021-08-26,10023.050617645269
2021-08-27,10023.94390214539
2021-08-30,10023.94390214539
2021-08-31,10023.7950958252
2021-09-01,10024.461538696294
2021-09-02,10025.578863525396
2021-09-03,10026.06469082642
2021-09-07,10026.06469082642
2021-09-08,10025.912669845586
2021-09-09,10024.742381042484
2021-09-10,10024.596377761845
2021-09-13,10025.164874465947
2021-09-14,10023.763339431767
2021-09-15,10024.509123046879
2021-09-16,10024.3632961731
2021-09-17,10021.68766751099
2021-09-20,10018.489728042607
2021-09-21,10018.489728042607
2021-09-22,10018.489728042607
2021-09-23,10018.3458221283
2021-09-24,10018.43403318787
2021-09-27,10016.914883407597
2021-09-28,10013.523800643925
2021-09-29,10014.28550268555
2021-09-30,10014.28550268555
2021-10-01,10014.28550268555
2021-10-04,10014.28550268555
2021-10-05,10014.147202835087
2021-10-06,10015.019456253056
2021-10-07,10016.283768997197
2021-10-08,10015.90155158997
2021-10-11,10015.67332881165
2021-10-12,10015.67332881165
2021-10-13,10015.67332881165
2021-10-14,10015.67332881165
2021-10-15,10015.67332881165
2021-10-18,10015.67332881165
2021-10-19,10015.67332881165
2021-10-20,10015.67332881165
2021-10-21,10015.67332881165
2021-10-22,10015.527599929814
2021-10-25,10015.478603958134
2021-10-26,10016.145046829228
2021-10-27,10015.684383987431
2021-10-28,10019.330334304814
2021-10-29,10016.615460037236
2021-11-01,10015.792202590947
2021-11-02,10016.831127761845
2021-11-03,10018.271816848759
2021-11-04,10017.752377151493
2021-11-05,10018.133922760015
2021-11-08,10018.133922760015
2021-11-09,10018.133922760015
2021-11-10,10018.133922760015
2021-11-11,10018.133922760015
2021-11-12,10018.133922760015
2021-11-15,10018.133922760015
2021-11-16,10017.985713882452
2021-11-17,10020.429668350225
2021-11-18,10024.728649063116
2021-11-19,10027.359157485967
2021-11-22,10027.820476455694
2021-11-23,10028.203227920538
2021-11-24,10028.723476333624
2021-11-26,10023.688304824835
2021-11-29,10027.054897232061
2021-11-30,10031.859083404546
2021-12-01,10031.859083404546
2021-12-02,10031.698350418095
2021-12-03,10029.81382893372
2021-12-06,10033.067259963993
2021-12-07,10032.899244171147
2021-12-08,10036.727201324467
2021-12-09,10036.045507217412
2021-12-10,10036.045507217412
2021-12-13,10036.045507217412
2021-12-14,10035.874399581913
2021-12-15,10040.752512374882
2021-12-16,10033.842615524296
2021-12-17,10032.743357101444
2021-12-20,10031.379053512577
2021-12-21,10034.389406341557
2021-12-22,10034.389406341557
2021-12-23,10034.216384796147
2021-12-27,10038.014531539922
2021-12-28,10038.014531539922
2021-12-29,10038.014531539922
2021-12-30,10038.014531539922
2021-12-31,10038.014531539922
2022-01-03,10038.014531539922
2022-01-04,10037.83815318299
2022-01-05,10032.97480084229
2022-01-06,10032.97480084229
2022-01-07,10032.97480084229
2022-01-10,10032.97480084229
2022-01-11,10032.97480084229
2022-01-12,10032.802515411382
2022-01-13,10029.524256134038
2022-01-14,10030.38799514771
2022-01-18,10027.011723861699
2022-01-19,10027.011723861699
2022-01-20,10026.850254776005
2022-01-21,10024.629704864506
2022-01-24,10024.471072326665
2022-01-25,10022.665087829595
2022-01-26,10022.576754699712
2022-01-27,10022.115481506353
2022-01-28,10032.852917251592
2022-01-31,10032.681367965703
2022-02-01,10032.514528366093
2022-02-02,10033.549198791508
2022-02-03,10033.379494766239
2022-02-04,10033.094521621708
2022-02-07,10032.377114395145
2022-02-08,10035.320653839115
2022-02-09,10035.320653839115
2022-02-10,10035.320653839115
2022-02-11,10035.15492016602
2022-02-14,10035.390775268559
2022-02-15,10039.06358396912
2022-02-16,10039.06358396912
2022-02-17,10039.06358396912
2022-02-18,10038.899167190555
2022-02-22,10035.970532547
2022-02-23,10031.636478591923
2022-02-24,10031.636478591923
2022-02-25,10031.636478591923
2022-02-28,10031.636478591923
2022-03-01,10031.636478591923
2022-03-02,10031.636478591923
2022-03-03,10031.636478591923
2022-03-04,10031.47612063599
2022-03-07,10027.672806427006
2022-03-08,10025.844849273686
2022-03-09,10031.259873077397
2022-03-10,10026.906250640874
2022-03-11,10023.181564971928
2022-03-14,10019.142395660405
2022-03-15,10023.535355255131
2022-03-16,10027.957794830327
2022-03-17,10028.970047637944
2022-03-18,10032.272125885014
2022-03-21,10033.48551153565
2022-03-22,10033.48551153565
2022-03-23,10033.318234909062
2022-03-24,10037.11173771668
2022-03-25,10037.750516403203
2022-03-28,10038.615354049687
2022-03-29,10041.917417037968
2022-03-30,10040.747907150273
2022-03-31,10037.642392623906
2022-04-01,10037.34757756043
2022-04-04,10041.406400192265
2022-04-05,10037.91261032105
2022-04-06,10037.74374160767
2022-04-07,10038.048368072514
2022-04-08,10036.033719635014
2022-04-11,10031.76849136353
2022-04-12,10033.645612335209
2022-04-13,10036.338346099858
2022-04-14,10031.153977828984
2022-04-18,10030.991752609258
2022-04-19,10033.281547531133
2022-04-20,10033.114494308476
2022-04-21,10032.318458541875
2022-04-22,10027.76824186707
2022-04-25,10028.839469894414
2022-04-26,10022.86426542664
2022-04-27,10022.638236984258
2022-04-28,10029.425583007816
2022-04-29,10029.270649932865
2022-05-02,10029.575322174076
2022-05-03,10030.912365066531
2022-05-04,10030.912365066531
2022-05-05,10030.912365066531
2022-05-06,10030.912365066531
2022-05-09,10030.762706085208
2022-05-10,10033.174022003177
2022-05-11,10025.146305572513
2022-05-12,10025.146305572513
2022-05-13,10025.146305572513
2022-05-16,10025.146305572513
2022-05-17,10024.999422042849
2022-05-18,10016.712327926638
2022-05-19,10013.16193978882
2022-05-20,10013.16193978882
2022-05-23,10013.16193978882
2022-05-24,10013.16193978882
2022-05-25,10013.16193978882
2022-05-26,10013.16193978882
2022-05-27,10013.014662612917
2022-05-31,10012.227309097292
2022-06-01,10011.953017517091
2022-06-02,10011.953017517091
2022-06-03,10011.953017517091
2022-06-06,10011.953017517091
2022-06-07,10011.80665562439
2022-06-08,10010.922872711182
2022-06-09,10010.78248501587
2022-06-10,10005.359541900636
2022-06-13,10000.192427642824
2022-06-14,10000.927837539673
2022-06-15,10000.794545959474
2022-06-16,9995.509328674318
2022-06-17,9996.985647033693
2022-06-21,10001.227575134279
2022-06-22,10000.715810607911
2022-06-23,10003.58968145752
2022-06-24,10006.926168273927
2022-06-27,10006.926168273927
2022-06-28,10002.77278692627
2022-06-29,10004.397504623414
2022-06-30,10004.397504623414
2022-07-01,10004.397504623414
2022-07-05,10004.258179855347
2022-07-06,10005.59668083191
2022-07-07,10008.972565841676
2022-07-08,10009.651627731324
2022-07-11,10007.515931320191
2022-07-12,10008.490281295777
2022-07-13,10008.1261302948
2022-07-14,10010.912927017212
2022-07-15,10010.912927017212
2022-07-18,10010.912927017212
2022-07-19,10010.912927017212
2022-07-20,10010.762303543092
2022-07-21,10013.035878372193
2022-07-22,10011.795750808717
2022-07-25,10010.523206619264
2022-07-26,10010.523206619264
2022-07-27,10010.523206619264
2022-07-28,10010.368341171266
2022-07-29,10015.446847640993
2022-08-01,10014.462640487673
2022-08-02,10012.986306869509
2022-08-03,10019.009698593141
2022-08-04,10018.694757186891
2022-08-05,10018.468087875368
2022-08-08,10017.994989120485
2022-08-09,10018.044290267946
2022-08-10,10022.13519685364
2022-08-11,10022.13519685364
2022-08-12,10022.13519685364
2022-08-15,10022.13519685364
2022-08-16,10022.13519685364
2022-08-17,10022.13519685364
2022-08-18,10022.13519685364
2022-08-19,10022.13519685364
2022-08-22,10022.13519685364
2022-08-23,10022.13519685364
2022-08-24,10021.970083114626
2022-08-25,10024.43402659607
2022-08-26,10018.11649119568
2022-08-29,10015.908788558962
2022-08-30,10013.317783294679
2022-08-31,10013.317783294679
2022-09-01,10013.317783294679
2022-09-02,10013.164220535278
2022-09-06,10011.750383666993
2022-09-07,10011.596673034668
2022-09-08,10010.118309997559
2022-09-09,10012.986321472168
2022-09-12,10018.958916687012
2022-09-13,10009.35560482788
2022-09-14,10009.202534851074
2022-09-15,10006.154779449464
2022-09-16,10006.154779449464
2022-09-19,10006.154779449464
2022-09-20,10006.154779449464
2022-09-21,10006.003276535035
2022-09-22,10005.037425704957
2022-09-23,10002.760738082887
2022-09-26,10003.09580583191
2022-09-27,10004.07155961609
2022-09-28,10002.179256149293
2022-09-29,9994.78498588562
2022-09-30,9994.78498588562
2022-10-03,9994.644590438844
2022-10-04,9998.24197203064
2022-10-05,9998.537595809938
2022-10-06,9997.438284942627
2022-10-07,9997.438284942627
2022-10-10,9997.299890197755
2022-10-11,9995.74367945862
2022-10-12,9995.74367945862
2022-10-13,9995.74367945862
2022-10-14,9995.74367945862
2022-10-17,9995.74367945862
2022-10-18,9995.74367945862
2022-10-19,9995.74367945862
2022-10-20,9995.74367945862
2022-10-21,9995.598533508302
2022-10-24,9997.747077819826
2022-10-25,10000.595390197755
2022-10-26,9997.64853656006
2022-10-27,9993.02144998169
2022-10-28,9993.02144998169
2022-10-31,9993.02144998169
2022-11-01,9992.87297279358
2022-11-02,9987.191094116213
2022-11-03,9987.191094116213
2022-11-04,9987.191094116213
2022-11-07,9987.191094116213
2022-11-08,9987.191094116213
2022-11-09,9987.057948837282
2022-11-10,9998.759514617923
2022-11-11,9998.759514617923
2022-11-14,9998.759514617923
2022-11-15,9998.61139329529
2022-11-16,9997.37735398865
2022-11-17,9999.282657943728
2022-11-18,9999.845402084353
2022-11-21,9996.461217193606
2022-11-22,9996.31295768738
2022-11-23,9997.191574020388
2022-11-25,9994.269439620974
2022-11-28,9990.429199142458
2022-11-29,9987.418182296755
2022-11-30,9994.044323120119
2022-12-01,9993.89790968323
2022-12-02,9993.404318374636
2022-12-05,9992.23937086487
2022-12-06,9988.566946548464
2022-12-07,9986.48301516724
2022-12-08,9986.48301516724
2022-12-09,9986.342673080448
2022-12-12,9988.500216964725
2022-12-13,9988.500216964725
2022-12-14,9988.500216964725
2022-12-15,9988.500216964725
2022-12-16,9988.36742709351
2022-12-19,9986.25480197144
2022-12-20,9986.055102020267
2022-12-21,9986.055102020267
2022-12-22,9986.055102020267
2022-12-23,9985.92492822266
2022-12-27,9984.118318115237
2022-12-28,9980.179345642093
2022-12-29,9983.703713928226
